INFO 2026-03-18 19:12:38,187 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 15:07:54,385 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:07:54,424 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:07:54,443 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:07:54,452 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:07:54,461 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:07:54,494 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:07:54,519 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:07:59,268 payuee_client Response status: 408
WARNING 2026-03-25 15:07:59,268 payuee_client 408 timeout received
INFO 2026-03-25 15:07:59,268 payuee_client Retrying in 1s...
INFO 2026-03-25 15:08:00,283 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:08:02,148 payuee_client Response status: 408
WARNING 2026-03-25 15:08:02,148 payuee_client 408 timeout received
INFO 2026-03-25 15:08:02,173 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:08:02,181 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:08:02,981 payuee_client Response status: 408
WARNING 2026-03-25 15:08:02,981 payuee_client 408 timeout received
INFO 2026-03-25 15:08:02,981 payuee_client Retrying in 1s...
INFO 2026-03-25 15:08:04,000 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:08:04,775 payuee_client Response status: 408
WARNING 2026-03-25 15:08:04,791 payuee_client 408 timeout received
INFO 2026-03-25 15:08:04,808 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:20:19,733 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:20:20,863 payuee_client Response status: 408
WARNING 2026-03-25 15:20:20,863 payuee_client 408 timeout received
INFO 2026-03-25 15:20:20,863 payuee_client Retrying in 1s...
INFO 2026-03-25 15:20:21,877 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:20:22,632 payuee_client Response status: 408
WARNING 2026-03-25 15:20:22,632 payuee_client 408 timeout received
INFO 2026-03-25 15:20:22,632 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:20:22,653 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:20:24,914 payuee_client Response status: 408
WARNING 2026-03-25 15:20:24,916 payuee_client 408 timeout received
INFO 2026-03-25 15:20:24,917 payuee_client Retrying in 1s...
INFO 2026-03-25 15:20:25,925 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:20:29,552 payuee_client Response status: 408
WARNING 2026-03-25 15:20:29,552 payuee_client 408 timeout received
INFO 2026-03-25 15:20:29,567 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:21:24,017 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:21:24,054 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:21:24,117 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:21:24,170 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:21:24,219 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:21:24,321 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-25 15:21:24,334 basehttp "GET /api/auth/profile/ HTTP/1.1" 200 670
INFO 2026-03-25 15:21:27,926 payuee_client Response status: 408
WARNING 2026-03-25 15:21:27,926 payuee_client 408 timeout received
INFO 2026-03-25 15:21:27,926 payuee_client Retrying in 1s...
INFO 2026-03-25 15:21:28,931 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:21:30,973 payuee_client Response status: 408
WARNING 2026-03-25 15:21:30,973 payuee_client 408 timeout received
INFO 2026-03-25 15:21:30,973 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:21:30,996 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:21:34,619 payuee_client Response status: 408
WARNING 2026-03-25 15:21:34,620 payuee_client 408 timeout received
INFO 2026-03-25 15:21:34,620 payuee_client Retrying in 1s...
INFO 2026-03-25 15:21:35,624 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:22:00,608 payuee_client Response status: 408
WARNING 2026-03-25 15:22:00,608 payuee_client 408 timeout received
INFO 2026-03-25 15:22:00,623 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 580
INFO 2026-03-25 15:36:59,468 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 15:38:10,416 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:38:10,416 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:38:10,416 payuee_client Method: POST
INFO 2026-03-25 15:38:10,426 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "af31a215d6784255486b226f638d14ad01df201a70ebcf56022f494d71d8a156",
  "X-Payuee-Timestamp": "1774449490"
}
INFO 2026-03-25 15:38:10,428 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:38:10,428 payuee_client Signature payload: 1774449490POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:38:10,443 payuee_client ====================
INFO 2026-03-25 15:38:10,448 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:38:10,456 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:38:10,676 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:38:13,471 payuee_client Response status: 404
ERROR 2026-03-25 15:38:13,473 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:38:14,476 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:38:15,074 payuee_client Response status: 404
ERROR 2026-03-25 15:38:15,076 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:38:15,092 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:38:15,106 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:38:15,108 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:38:15,112 payuee_client Method: POST
INFO 2026-03-25 15:38:15,112 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "38f5f9a78b72a898978cbce09e5d35330f861ca1d3247d258cc1667aab2abb31",
  "X-Payuee-Timestamp": "1774449495"
}
INFO 2026-03-25 15:38:15,112 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:38:15,112 payuee_client Signature payload: 1774449495POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:38:15,112 payuee_client ====================
INFO 2026-03-25 15:38:15,112 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:38:15,551 payuee_client Response status: 404
ERROR 2026-03-25 15:38:15,551 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:38:16,561 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:38:16,938 payuee_client Response status: 404
ERROR 2026-03-25 15:38:16,985 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:38:17,013 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:41:49,625 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:41:49,630 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:41:49,632 payuee_client Method: POST
INFO 2026-03-25 15:41:49,636 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "57cd181fb883a0fea38aaf78995e2cc62e3be49a2ab857ee97840bed43812d8e",
  "X-Payuee-Timestamp": "1774449709"
}
INFO 2026-03-25 15:41:49,655 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:41:49,667 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:41:49,677 payuee_client Signature payload: 1774449709POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:41:49,687 payuee_client ====================
INFO 2026-03-25 15:41:49,688 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:41:49,688 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:41:57,430 payuee_client Response status: 404
ERROR 2026-03-25 15:41:57,431 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:41:58,448 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:41:59,121 payuee_client Response status: 404
ERROR 2026-03-25 15:41:59,121 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:41:59,150 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:41:59,153 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:41:59,154 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:41:59,154 payuee_client Method: POST
INFO 2026-03-25 15:41:59,155 payuee_client Headers: {
  "Content-Type": "application/json",
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "ec0015994d4c4215c0bb4bdcd4d72249325abdeb84428d5d8423d2ce1134f1ab",
  "X-Payuee-Timestamp": "1774449719"
}
INFO 2026-03-25 15:41:59,155 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:41:59,155 payuee_client Signature payload: 1774449719POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:41:59,155 payuee_client ====================
INFO 2026-03-25 15:41:59,155 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:41:59,548 payuee_client Response status: 404
ERROR 2026-03-25 15:41:59,548 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:42:00,564 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:42:00,989 payuee_client Response status: 404
ERROR 2026-03-25 15:42:00,989 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:42:01,013 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:50:39,374 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 15:50:40,651 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 15:52:45,118 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:52:45,123 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:52:45,123 payuee_client Method: POST
INFO 2026-03-25 15:52:45,124 payuee_client Headers: {
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "12701a1d0b1308a6408abb034f02a6de72de1acea019ad93755160e7f3cce7ac",
  "X-Payuee-Timestamp": "1774450365",
  "Content-Type": "application/json"
}
INFO 2026-03-25 15:52:45,124 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:52:45,124 payuee_client Signature payload: 1774450365POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:52:45,124 payuee_client ====================
INFO 2026-03-25 15:52:45,136 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:52:45,145 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:52:45,169 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:52:46,847 payuee_client Response status: 404
ERROR 2026-03-25 15:52:46,847 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:52:47,880 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:52:48,262 payuee_client Response status: 404
ERROR 2026-03-25 15:52:48,262 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:52:48,284 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:52:48,293 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:52:48,293 payuee_client URL: https://payuee.com/v1/get-store-products
INFO 2026-03-25 15:52:48,294 payuee_client Method: POST
INFO 2026-03-25 15:52:48,294 payuee_client Headers: {
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "8b0b91ff778dd4c12800aca25198125035225ad045c74b5cc0c242830c6bfd11",
  "X-Payuee-Timestamp": "1774450368",
  "Content-Type": "application/json"
}
INFO 2026-03-25 15:52:48,294 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:52:48,294 payuee_client Signature payload: 1774450368POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:52:48,294 payuee_client ====================
INFO 2026-03-25 15:52:48,294 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:52:48,887 payuee_client Response status: 404
ERROR 2026-03-25 15:52:48,887 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:52:49,895 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:52:53,049 payuee_client Response status: 404
ERROR 2026-03-25 15:52:53,049 payuee_client Request error: Expecting value: line 1 column 1 (char 0)
INFO 2026-03-25 15:52:53,069 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:56:23,955 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\payments\payuee_client.py changed, reloading.
INFO 2026-03-25 15:56:25,105 autoreload Watching for file changes with StatReloader
INFO 2026-03-25 15:56:36,846 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:56:36,846 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 15:56:36,851 payuee_client Method: POST
INFO 2026-03-25 15:56:36,851 payuee_client Headers: {
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "25548be54d256800f178dc38945b6701c80ce2af8dc0512baf88504d40d5046e",
  "X-Payuee-Timestamp": "1774450596",
  "Content-Type": "application/json"
}
INFO 2026-03-25 15:56:36,852 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:56:36,854 payuee_client Signature payload: 1774450596POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:56:36,860 payuee_client ====================
INFO 2026-03-25 15:56:36,861 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:56:36,882 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:56:36,893 basehttp "GET /api/products/categories/ HTTP/1.1" 200 1522
INFO 2026-03-25 15:56:38,142 payuee_client Response status: 408
WARNING 2026-03-25 15:56:38,143 payuee_client 408 timeout received
INFO 2026-03-25 15:56:38,143 payuee_client Retrying in 1s...
INFO 2026-03-25 15:56:39,164 payuee_client Making POST request to /v1/get-store-products (attempt 2)
INFO 2026-03-25 15:56:40,027 payuee_client Response status: 408
WARNING 2026-03-25 15:56:40,027 payuee_client 408 timeout received
INFO 2026-03-25 15:56:40,037 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 581
INFO 2026-03-25 15:56:40,048 payuee_client === REQUEST DEBUG ===
INFO 2026-03-25 15:56:40,049 payuee_client URL: https://escrow.payuee.com/v1/get-store-products
INFO 2026-03-25 15:56:40,051 payuee_client Method: POST
INFO 2026-03-25 15:56:40,051 payuee_client Headers: {
  "X-Payuee-Public-Key": "payuee_pk_live_Try3ok8Dv83vFCQehvFMCrtIvAlDl6nxgcqXPkeZXyI",
  "X-Payuee-Signature": "c7a5f040ade05013365ccfcb972e42914d7679ef13491f939ab81e57800fc8d8",
  "X-Payuee-Timestamp": "1774450600",
  "Content-Type": "application/json"
}
INFO 2026-03-25 15:56:40,055 payuee_client Body: {"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:56:40,056 payuee_client Signature payload: 1774450600POST/v1/get-store-products{"category":"gadgets","max_price":100000,"max_weight":50,"min_price":0,"min_weight":0,"page_number":1,"sort_option":7}
INFO 2026-03-25 15:56:40,060 payuee_client ====================
INFO 2026-03-25 15:56:40,060 payuee_client Making POST request to /v1/get-store-products (attempt 1)
INFO 2026-03-25 15:56:40,802 payuee_client Response status: 408
WARNING 2026-03-25 15:56:40,802 payuee_client 408 timeout received
